state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
460000	0.000	0.000	0.000	0	0	0.000	0.032	0.028	118.18	-39.50	0.00	-7.50
470000	0.000	0.013	0.000	1	0	0.000	0.036	0.007	116.36	-39.86	0.00	-6.92
480000	0.000	0.000	0.000	0	0	0.000	0.032	0.008	119.51	-39.50	0.00	0.00
490000	0.000	3.292	0.000	2	0	0.000	0.025	0.056	120.57	-40.92	-0.00	0.00
500000	0.000	0.242	0.000	2	0	0.000	0.023	0.038	127.15	-40.92	0.00	-7.63
510000	0.000	0.041	0.000	2	0	0.000	0.038	0.039	122.97	-40.92	0.00	0.69
520000	0.000	0.120	0.000	2	0	0.000	0.031	0.034	125.16	-40.92	0.00	0.00
530000	0.000	0.000	0.000	2	0	0.000	0.029	0.027	130.90	-40.92	-0.00	-0.69
540000	0.000	0.125	0.000	2	0	0.000	0.031	0.052	123.71	-40.92	0.00	0.69
550000	0.000	0.006	0.000	2	0	0.000	0.032	0.019	129.28	-40.92	0.00	0.00
560000	0.000	0.000	0.000	1	0	0.000	0.026	0.045	118.69	-39.86	-0.00	-0.69
570000	0.000	0.000	0.000	0	0	0.000	0.031	0.048	118.54	-39.50	-0.00	0.00
580000	0.000	0.000	0.000	1	0	0.000	0.025	0.032	123.92	-39.86	-0.00	0.00
590000	0.000	0.000	0.000	1	0	0.000	0.027	0.063	123.09	-39.86	0.00	-6.96
600000	0.000	0.000	0.000	0	0	0.000	0.028	0.008	119.48	-39.50	-0.00	0.00
610000	0.000	0.000	0.000	0	0	0.000	0.025	0.026	119.80	-39.50	0.00	0.00
620000	0.000	0.952	0.000	2	0	0.000	0.025	-0.001	118.84	-40.92	-0.00	0.43
630000	0.000	0.291	0.000	3	0	0.000	0.029	0.019	122.55	-42.39	-0.00	0.00
640000	0.000	0.698	0.000	1	0	0.000	0.025	0.033	119.80	-39.86	0.00	-0.48
650000	0.000	0.000	0.000	2	0	0.000	0.029	0.056	129.05	-40.92	-0.00	0.00
660000	0.000	0.043	0.000	2	0	0.000	0.031	0.038	128.53	-40.92	0.00	-0.59
670000	0.000	0.106	0.000	3	0	0.000	0.031	0.018	125.33	-42.39	0.00	0.00
680000	0.000	0.029	0.000	3	0	0.000	0.023	0.006	123.28	-42.39	0.00	0.00
690000	0.000	0.000	0.000	2	0	0.000	0.024	0.013	127.50	-40.92	-0.00	0.23
700000	0.000	0.000	0.000	1	0	0.000	0.025	0.013	120.53	-39.86	-0.00	0.56
710000	0.000	0.000	0.000	1	0	0.000	0.026	0.012	122.42	-39.86	-0.00	0.00
720000	0.000	0.000	0.000	1	0	0.000	0.034	0.036	124.95	-39.86	-0.00	0.00
730000	0.000	0.000	0.000	0	0	0.000	0.022	0.015	119.12	-39.50	0.00	-6.71
740000	0.000	0.006	0.000	1	0	0.000	0.032	0.016	115.01	-39.86	0.00	-6.43
750000	0.000	0.000	0.000	1	0	0.000	0.026	0.032	125.42	-39.86	0.00	-7.33
760000	0.000	0.000	0.000	2	0	0.000	0.030	0.049	124.97	-40.92	-0.00	0.58
770000	0.000	0.000	0.000	2	0	0.000	0.029	0.009	130.23	-40.92	0.00	0.69
780000	0.000	1.837	0.000	2	0	0.000	0.027	0.031	124.71	-40.92	0.00	-7.33
790000	0.000	0.009	0.000	2	0	0.000	0.031	0.037	122.33	-40.92	-0.00	0.00
800000	0.000	0.000	0.000	1	0	0.000	0.040	0.028	119.95	-39.86	-0.00	-0.69
810000	0.000	0.000	0.000	1	0	0.000	0.035	0.004	121.92	-39.86	0.00	-7.54
820000	0.000	0.000	0.000	2	0	0.000	0.031	0.020	128.57	-40.92	-0.00	0.00
830000	0.000	0.000	0.000	3	0	0.000	0.042	-0.002	121.77	-42.39	0.00	0.00
