state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
2610000	0.000	0.000	0.000	0	0	0.000	0.010	-0.068	107.89	-1107.73	-0.00	0.00
2620000	0.000	0.000	0.000	0	0	0.000	0.001	0.000	108.26	-1107.73	0.00	0.00
2630000	0.000	0.000	0.000	0	0	0.000	0.001	-0.043	110.15	-1107.73	0.00	0.00
2640000	0.000	0.000	0.000	0	0	0.000	0.001	-0.056	107.99	-1107.73	-0.00	0.00
2650000	0.000	0.000	0.000	0	0	0.000	0.004	0.019	109.87	-1107.73	0.00	0.00
2660000	0.000	0.000	0.000	0	0	0.000	0.023	0.033	106.45	-1107.73	0.00	0.00
2670000	0.000	0.000	0.000	0	0	0.000	0.002	-0.087	108.54	-1107.73	0.00	0.00
2680000	0.000	0.000	0.000	0	0	0.000	0.017	-0.007	107.88	-1107.73	-0.00	0.00
2690000	0.000	0.000	0.000	0	0	0.000	0.001	-0.029	109.22	-1107.73	-0.00	0.00
2700000	0.000	0.000	0.000	0	0	0.000	0.004	0.035	106.92	-1107.73	-0.00	0.00
